entry_date,league,player,user_id,entry_amount
9/6/2020,NBA,Jimmy Butler,7264aa7d-48c2-4b87-83f3-8c1315f904bc,385.5
9/6/2020,NBA,Jimmy Butler,6ad30871-794b-43a4-a6c3-99683f79ad98,382
9/6/2020,NBA,Jimmy Butler,68ccf430-1de4-4292-b04a-d625596599d1,359
9/6/2020,NBA,Jimmy Butler,50208a01-07dc-4207-a657-5c98e9f459b6,402
9/6/2020,NBA,Jimmy Butler,356276b8-4055-4d95-815e-0f5ae20a407e,344
9/6/2020,NBA,Jimmy Butler,301b3019-3c02-41c4-99db-889c937f1dbe,284.5
9/6/2020,NBA,Jimmy Butler,26bb5560-1a25-4337-b01c-e61f8ed6b377,429
9/6/2020,NBA,Jimmy Butler,189ccf2c-6848-4cbc-8d99-4c1d556f9e69,100
9/6/2020,NBA,Jimmy Butler,07b3c22f-69fe-42a7-80cc-580fa92c0c52,420
9/6/2020,NBA,Jimmy Butler,06973919-6a12-43f3-a7ed-fa27484595c4,298
9/6/2020,NBA,Jimmy Butler,0255a62d-f236-471b-9a60-f8d93d5a403a,475
9/6/2020,NBA,Jimmy Butler,01b2a0e7-8cfa-4fe8-8b9a-2b49f4892f0f,450.5
9/6/2020,NFL,Ka'imi Fairbairn,89941629-fba6-4968-a7ef-5a67ab5db902,376
9/6/2020,NBA,Kawhi Leonard,f820a045-bb92-47ef-9c2b-834cdebb4a63,448
9/6/2020,NBA,Kawhi Leonard,94688c79-a22c-4516-8c52-3bcfa63ce675,451.5
9/6/2020,NBA,Kawhi Leonard,8a3a3236-0bac-4e7a-82b5-652eb469df40,347
9/6/2020,NBA,Kawhi Leonard,630e0387-633f-4910-a60e-5547056d2a06,264
9/6/2020,NBA,Khris Middleton,dc175d20-68fb-4bd3-a52c-6f2dbb1f0993,216
9/6/2020,NBA,Khris Middleton,d6c950ed-d361-4990-9261-f53cda6da76e,326.5
9/6/2020,NBA,Khris Middleton,d6c950ed-d361-4990-9261-f53cda6da76e,279
9/6/2020,NBA,Khris Middleton,ce226586-4249-4fd7-acfa-e186b284a49a,486
9/6/2020,NBA,Khris Middleton,bb60c278-b3be-4456-999b-92616141f078,72
9/6/2020,NBA,Khris Middleton,9eaa8a57-6873-421e-9b1d-b0a3c47d0c4e,449
9/6/2020,NBA,Khris Middleton,86ee6d27-7feb-4b40-9f83-efd8ff282af5,127
9/6/2020,NBA,Khris Middleton,68ccf430-1de4-4292-b04a-d625596599d1,334
9/6/2020,NBA,Khris Middleton,667c4106-e932-4616-9884-1ed6bae47e70,429
9/6/2020,NBA,Khris Middleton,4fb6d54c-b690-44e3-8868-aacb34bf481a,288.5
9/6/2020,NBA,Khris Middleton,4267b5fc-7ff3-4933-9f4d-ec816591c0f5,119
9/6/2020,NBA,Khris Middleton,3de0d78a-a92d-4225-a4f7-c5892cc9f434,480.5
9/6/2020,NBA,Khris Middleton,297ccc02-9d01-4912-b341-d2b3ea7b77ea,341
9/6/2020,NBA,Khris Middleton,26bb5560-1a25-4337-b01c-e61f8ed6b377,498
9/6/2020,NBA,Khris Middleton,105a2541-484b-4efd-b9cc-a83c9ba01298,259.5
9/6/2020,NBA,Khris Middleton,0e70cd80-a5d5-40c8-8a88-fd934eaf38a1,319
9/6/2020,NBA,Khris Middleton,0cc46c09-d74b-4942-8be5-d98f884fd6bc,270.5
9/6/2020,NBA,Khris Middleton,07b3c22f-69fe-42a7-80cc-580fa92c0c52,313.5
9/6/2020,NBA,Kyle Kuzma,e7c85b61-b648-4155-8756-28fc82687412,360
9/6/2020,NBA,Kyle Kuzma,e5795bcb-ef15-4102-9927-b405036a8cdc,247
9/6/2020,NBA,Kyle Kuzma,d38dc646-23d1-4010-9557-3cd2cfee0958,425
9/6/2020,NBA,Kyle Kuzma,d38dc646-23d1-4010-9557-3cd2cfee0958,470
9/6/2020,NBA,Kyle Kuzma,c0e17b81-0be1-4b75-82c4-d892f5405efe,262
9/6/2020,NBA,Kyle Kuzma,bade07af-f1e7-4ddc-be31-56c214b8af7f,283.5
9/6/2020,NBA,Kyle Kuzma,b5f46ca9-f68f-470d-aeb5-4612ffa1a53f,417
9/6/2020,NBA,Kyle Kuzma,9d637145-f7e1-4aa2-aec9-00e7d41e0473,323
9/6/2020,NBA,Kyle Kuzma,9d637145-f7e1-4aa2-aec9-00e7d41e0473,270
9/6/2020,NBA,Kyle Kuzma,954e342b-d1af-4901-bd49-b53bbc9eae82,350
9/6/2020,NBA,Kyle Kuzma,94287f1c-8f36-4bc6-9e2a-eb13bb21ba33,186
9/6/2020,NBA,Kyle Kuzma,8ef256e0-c71e-4b8c-8e02-e6df20c2d69a,440
9/6/2020,NBA,Kyle Kuzma,89ff60ea-bb42-4c1e-8f71-8e091b2a4903,330.5
9/6/2020,NBA,Kyle Kuzma,877e17f7-4d9c-4e6e-afa4-b4e92e3b32d5,369.5
9/6/2020,NBA,Kyle Kuzma,838989d6-dcd2-42b8-959d-50d0a2eeb221,442
9/6/2020,NBA,Kyle Kuzma,7d7d6258-2f56-4525-80a3-345dd77ce269,346
9/6/2020,NBA,Kyle Kuzma,66725ce5-f98f-4222-aaaa-6ceac697fa83,492.5
9/6/2020,NBA,Kyle Kuzma,661f7061-21ed-41d0-8c2c-e26580550346,139
9/6/2020,NBA,Kyle Kuzma,32dcd83d-7ab8-4405-bf89-18d2efb499ea,393
9/6/2020,NBA,Kyle Kuzma,301b3019-3c02-41c4-99db-889c937f1dbe,351
9/6/2020,NBA,Kyle Kuzma,27e9d1da-3cb6-4f21-bd25-50286bf5f45b,494
9/6/2020,NBA,Kyle Kuzma,17245c70-76f9-45bd-a6b2-5168e5bed44e,457
9/6/2020,NBA,Kyle Lowry,f820a045-bb92-47ef-9c2b-834cdebb4a63,430.5
9/6/2020,NBA,Kyle Lowry,736096a2-ea2b-4340-b68b-68a50c61c340,109
9/6/2020,NBA,Kyle Lowry,32011bd2-f3a7-4939-88d0-895cc7efc6dd,273.5
9/6/2020,NBA,LeBron James,fd085f8d-ebbe-41cb-a8c0-381f0b4ba63c,426
9/6/2020,NBA,LeBron James,faffa455-dbb2-4ae9-bc7e-8df98e55f6f9,417
9/6/2020,NBA,LeBron James,f6e25941-6b83-41ce-8d29-b33e6189b6b6,423
9/6/2020,NBA,LeBron James,ed294a07-56c2-46e9-b3c8-8db6750bb2d5,320
9/6/2020,NBA,LeBron James,e7173d38-0f1c-4e73-a550-e10c74b099cc,438
9/6/2020,NBA,LeBron James,e08c6598-647e-421d-bf34-c85ef79a4178,434.5
9/6/2020,NBA,LeBron James,e06cc4eb-5330-4d0d-b7b8-2f71ea185070,383
9/6/2020,NBA,LeBron James,d00bbfb2-1499-43a8-9ece-f27bd0686d0d,311
9/6/2020,NBA,LeBron James,cddef9b0-17a1-4961-93a5-9512e7458727,368
9/6/2020,NBA,LeBron James,c7b9cea7-7d72-441a-9223-cfed95a89786,417
9/6/2020,NBA,LeBron James,c0e17b81-0be1-4b75-82c4-d892f5405efe,255.5
9/6/2020,NBA,LeBron James,bb60c278-b3be-4456-999b-92616141f078,267
9/6/2020,NBA,LeBron James,b2bea229-e74b-42c0-bc2f-e21a753a505a,252
9/6/2020,NBA,LeBron James,999d4568-af84-4673-b82b-83670e652df7,440
9/6/2020,NBA,LeBron James,9838c637-e738-4326-bf78-7e489c00dd74,473
9/6/2020,NBA,LeBron James,95f967a6-1e5b-40d4-912c-15cb81905ec6,317.5
9/6/2020,NBA,LeBron James,95e8574b-3364-49ea-8c0c-20fd7bc3a869,255
9/6/2020,NBA,LeBron James,954e342b-d1af-4901-bd49-b53bbc9eae82,55
9/6/2020,NBA,LeBron James,8ea66cb5-1f50-4829-8a7f-fb537e5218ba,393.5
9/6/2020,NBA,LeBron James,89bc7ab6-d759-491a-b80c-6f8afbd72aa6,298
9/6/2020,NBA,LeBron James,852a505d-4a49-44f4-9036-f961c516e51d,320.5
9/6/2020,NBA,LeBron James,8323b62a-ce70-4596-8a77-7adc01d0bcbe,497.5
9/6/2020,NBA,LeBron James,77767048-5c4e-45c1-925c-32453af4b04e,406
9/6/2020,NBA,LeBron James,773c153b-bd45-477c-b3d8-16464baeb76e,383.5
9/6/2020,NBA,LeBron James,5a54c01b-d8c2-491f-9e45-1762393da33a,279.5
9/6/2020,NBA,LeBron James,56201312-3aee-44a3-ba87-d4633cb48699,266
9/6/2020,NBA,LeBron James,50208a01-07dc-4207-a657-5c98e9f459b6,279
9/6/2020,NBA,LeBron James,50208a01-07dc-4207-a657-5c98e9f459b6,188
9/6/2020,NBA,LeBron James,4e71a90e-9a2f-46fc-895a-e6e16a4b2f68,413
9/6/2020,NBA,LeBron James,49eff0d8-2190-49dc-b81f-a5f24f5faf7a,252
9/6/2020,NBA,LeBron James,43ae2b08-1f47-4267-a6a8-4b811cafad8b,298
9/6/2020,NBA,LeBron James,4278cade-7833-4434-8e14-901524643c5f,264
9/6/2020,NBA,LeBron James,356276b8-4055-4d95-815e-0f5ae20a407e,379
9/6/2020,NBA,LeBron James,301b3019-3c02-41c4-99db-889c937f1dbe,22
9/6/2020,NBA,LeBron James,27e9d1da-3cb6-4f21-bd25-50286bf5f45b,346
9/6/2020,NBA,LeBron James,184794d6-6d9e-4a99-b9ba-2a7bf509e7ad,126
9/6/2020,NBA,LeBron James,06abbf69-a4eb-403f-b9be-25bb63306cd7,360
9/6/2020,NBA,LeBron James,02289587-5fa5-46ef-8d32-d85569ae5dce,258.5
9/6/2020,NBA,Nikola Jokic,e7c85b61-b648-4155-8756-28fc82687412,388
9/6/2020,NBA,Nikola Jokic,94688c79-a22c-4516-8c52-3bcfa63ce675,382
9/6/2020,NBA,Nikola Jokic,32011bd2-f3a7-4939-88d0-895cc7efc6dd,120
9/6/2020,NBA,Pascal Siakam,f820a045-bb92-47ef-9c2b-834cdebb4a63,409
9/6/2020,NBA,Pascal Siakam,c3d84fee-cfc0-472e-bf09-03bb236f0ec2,139
9/6/2020,NBA,Pascal Siakam,49b65907-2d7c-43ba-b514-6375fbe5a24b,405
9/6/2020,NBA,Pascal Siakam,301b3019-3c02-41c4-99db-889c937f1dbe,64
9/6/2020,NFL,Patrick Mahomes,a3e13cc0-9f43-44f3-94e1-87973571596c,384.5
9/6/2020,NFL,Patrick Mahomes,97752c30-c975-4bd6-a32b-d276cf191a94,271
9/6/2020,NFL,Patrick Mahomes,32011bd2-f3a7-4939-88d0-895cc7efc6dd,206
9/6/2020,NBA,Paul George,4a9ea7a5-4eec-4526-8f44-10fbb48ac464,81
9/6/2020,NBA,Tyler Herro,dc175d20-68fb-4bd3-a52c-6f2dbb1f0993,231
9/6/2020,NBA,Tyler Herro,d5caa156-c324-4397-970b-8a721172268c,250
9/6/2020,NBA,Tyler Herro,5f43abe6-e9f6-4df6-bd81-d36c4e360462,166
9/6/2020,NBA,Tyler Herro,54aadd03-81ce-4df9-bd58-810c56602299,480.5
9/7/2020,NBA,Anthony Davis,e6467670-e3b2-48a0-b04f-e24e2f958adf,358.5
9/7/2020,NBA,Anthony Davis,8c690a11-35af-41dc-a643-0287dbf3b542,325
9/23/2020,NBA,Bam Adebayo,23f1b787-91f0-4bac-9d42-20103abbd05e,133
9/25/2020,NBA,Bam Adebayo,23f1b787-91f0-4bac-9d42-20103abbd05e,132
9/6/2020,NBA,Bam Adebayo,26bb5560-1a25-4337-b01c-e61f8ed6b377,59
9/7/2020,NFL,Brandin Cooks,b907292f-23b5-4472-bfcf-34c4efc613f7,290
9/7/2020,NFL,Brandin Cooks,0ed4066f-45ca-433c-850f-01967451f068,384
9/7/2020,NFL,Clyde Edwards-Helaire,1d7fa5c9-ae69-4e1e-847a-627bbcd95714,468
9/7/2020,NFL,David Johnson,dbaf6fd7-5e69-478a-9ef3-7a59a1bd9c00,477
9/7/2020,NFL,David Johnson,caf4c8b0-a225-4a42-bbd2-9a34b17e3b47,97
9/7/2020,NFL,David Johnson,674dc97b-75a9-49c4-b6be-a53188b1166e,43
9/7/2020,NFL,David Johnson,27f93d18-6d50-4bea-9cf2-72a8cc9ac233,281.5
9/7/2020,NFL,Deshaun Watson,356276b8-4055-4d95-815e-0f5ae20a407e,390.5
9/7/2020,NFL,Deshaun Watson,2396c55a-187f-449a-b2d0-7260dc387f94,288
9/7/2020,NBA,Fred VanVleet,fc2e62ca-b2c4-4b82-9eca-d9e34931f781,254.5
9/7/2020,NBA,Fred VanVleet,f687c6eb-5ad0-4c5e-a7b5-a380160b2ef1,444
9/7/2020,NBA,Fred VanVleet,ed294a07-56c2-46e9-b3c8-8db6750bb2d5,223
9/7/2020,NBA,Fred VanVleet,e0878b13-093d-406e-a9aa-d7d6d9daa2f7,391.5
9/7/2020,NBA,Fred VanVleet,d4754a96-aa8f-476e-af7a-47fa78bf6400,258.5
9/7/2020,NBA,Fred VanVleet,d2cdc93b-644e-473a-afd0-1c99d06a57a6,193
9/7/2020,NBA,Fred VanVleet,bb1f0b16-47c8-4694-9a7a-9f29b9af7c37,327
9/7/2020,NBA,Fred VanVleet,b5714426-641f-4317-8248-9fac109402a4,249
9/7/2020,NBA,Fred VanVleet,a5f1c3f9-5f7c-4967-8ce9-d2b263ae5a35,120
9/7/2020,NBA,Fred VanVleet,a4468b5e-edd2-4800-b99c-ce8e875f8f7c,276
9/7/2020,NBA,Fred VanVleet,9fc42978-ccaa-4a6c-a4f9-1d0ada8ba31b,292.5
9/7/2020,NBA,Fred VanVleet,9a150f9f-2571-441c-888c-e0958a2c7f43,450
9/7/2020,NBA,Fred VanVleet,961e22f9-1c1d-4d81-8588-44db7cd94aee,292
9/7/2020,NBA,Fred VanVleet,89a50e29-8b15-4254-aeee-8fb095463340,485.5
9/7/2020,NBA,Fred VanVleet,55da82f7-052b-482a-8cb7-15a7489c9a89,397
9/7/2020,NBA,Fred VanVleet,47e2d925-6fec-434f-a1f2-95d2a91d28b4,354
9/7/2020,NBA,Fred VanVleet,42863f90-072d-4e2a-85c7-943c12963158,129
9/7/2020,NBA,Fred VanVleet,4267b5fc-7ff3-4933-9f4d-ec816591c0f5,258
9/7/2020,NBA,Fred VanVleet,359e4352-4b56-424a-ba02-2aa21e191e8a,447.5
9/7/2020,NBA,Fred VanVleet,33208db2-b531-43ea-8f19-377245fa1d10,419.5
9/7/2020,NBA,Fred VanVleet,31afe2b7-309a-437f-9aac-ea63a0a368c6,312.5
9/7/2020,NBA,Fred VanVleet,1f06cc41-3346-492e-9b70-c25f3d9684c4,432.5
9/7/2020,NBA,Fred VanVleet,0cc3dd9e-16ae-4864-8648-013b2fd60814,307
9/7/2020,NFL,Harrison Butker,b9f8f4ff-124e-43c2-8497-19182d5f806e,349
9/7/2020,NBA,Ivica Zubac,fd085f8d-ebbe-41cb-a8c0-381f0b4ba63c,499.5
9/7/2020,NBA,Ivica Zubac,be7cf9f4-a906-445f-9174-6bcb76e54518,391
9/7/2020,NBA,Ivica Zubac,a9f6ad54-f73a-421f-b248-4bcf6e48b881,453
9/7/2020,NBA,Ivica Zubac,9838c637-e738-4326-bf78-7e489c00dd74,280.5
9/7/2020,NBA,Ivica Zubac,3da7b853-37cd-42db-b705-82ce8397aefe,294
9/7/2020,NBA,Ivica Zubac,27f8618d-c3f5-43f5-8e46-4fcfca3e1e83,391
9/7/2020,NBA,Ivica Zubac,23f79de8-e4b7-4d5a-934a-d745fc652326,98
9/7/2020,NBA,Jamal Murray,eebbfc6c-9671-4567-8c24-74f3d8fe0ff5,373.5
9/7/2020,NBA,Jamal Murray,da919003-14cb-4e3e-a64a-64c1f61ce036,193
9/7/2020,NBA,Jamal Murray,c4d7d110-9d4e-4a44-99fd-c76abea39710,432
9/7/2020,NBA,Jamal Murray,9fc42978-ccaa-4a6c-a4f9-1d0ada8ba31b,285
9/7/2020,NBA,Jamal Murray,954e342b-d1af-4901-bd49-b53bbc9eae82,322.5
9/7/2020,NBA,Jamal Murray,852a505d-4a49-44f4-9036-f961c516e51d,428
9/7/2020,NBA,Jamal Murray,82c54ffb-4202-4cc0-9e54-eab13356f307,268
9/7/2020,NBA,Jamal Murray,6f6a893a-1775-43c9-bd96-0577f26dca0d,418.5
9/7/2020,NBA,Jamal Murray,6d958156-181a-4240-b11d-b201c465d1ce,489.5
9/7/2020,NBA,Jamal Murray,55da82f7-052b-482a-8cb7-15a7489c9a89,306
9/7/2020,NBA,Jamal Murray,54aadd03-81ce-4df9-bd58-810c56602299,474.5
9/7/2020,NBA,Jamal Murray,460ae101-8205-49be-b0d4-673f09b5a97d,350.5
9/7/2020,NBA,Jamal Murray,3b1f914b-f49c-4055-8d01-313e257d7980,309
9/7/2020,NBA,Jamal Murray,27f8618d-c3f5-43f5-8e46-4fcfca3e1e83,373
9/7/2020,NBA,Jamal Murray,2396c55a-187f-449a-b2d0-7260dc387f94,428.5
9/7/2020,NBA,Jamal Murray,20c4cf56-e8f6-4f54-bbc3-eb9d4ce257a5,2
9/7/2020,NBA,Jamal Murray,12af912a-9df1-4edf-bf7c-ca81207589a2,194
9/7/2020,NBA,Jamal Murray,06abbf69-a4eb-403f-b9be-25bb63306cd7,311.5
9/7/2020,NBA,Jaylen Brown,ffe65cf5-e5df-4d4e-9aaf-c8d212a539b6,300
9/7/2020,NBA,Jaylen Brown,e0f3bfd7-0404-4e23-8978-269dc691d316,494
9/7/2020,NBA,Jaylen Brown,dc2b0d10-26b9-4add-baaa-520f77397785,425
9/7/2020,NBA,Jaylen Brown,d5caa156-c324-4397-970b-8a721172268c,123
9/7/2020,NBA,Jaylen Brown,d2cdc93b-644e-473a-afd0-1c99d06a57a6,180
9/7/2020,NBA,Jaylen Brown,9328e4f8-61ed-4306-ac35-0f9616e31544,449
9/7/2020,NBA,Jaylen Brown,62086194-6774-4799-bcbe-91560a7320fb,488.5
9/7/2020,NBA,Jaylen Brown,4278cade-7833-4434-8e14-901524643c5f,323
9/7/2020,NBA,Jaylen Brown,3ef2a36b-ef41-4dc9-ab2d-fc9e4277678e,112
9/7/2020,NBA,Jaylen Brown,3a043558-0698-4719-9f6d-8dfabf95ea3c,462.5
9/7/2020,NBA,Jaylen Brown,356276b8-4055-4d95-815e-0f5ae20a407e,350.5
9/7/2020,NBA,Jaylen Brown,32a270ec-0312-4ce5-b2ea-9f13071e2bf7,439
9/7/2020,NBA,Jaylen Brown,168825f4-330b-4b16-a58f-2008aa0dd99a,366.5
9/7/2020,NBA,Jaylen Brown,13937380-2c00-4e25-ae4e-17b4b9f3893c,321.5
9/7/2020,NBA,Jaylen Brown,0cc46c09-d74b-4942-8be5-d98f884fd6bc,387.5
9/7/2020,NBA,Jayson Tatum,f0770b6d-06f6-450c-94e7-db46bdc1ef4c,409
9/7/2020,NBA,Jayson Tatum,e6304330-7e5b-4259-8db7-a83afc35f74f,174
9/7/2020,NBA,Jayson Tatum,e449c585-2d0a-470d-9867-a147ff77db0f,70
9/7/2020,NBA,Jayson Tatum,dc175d20-68fb-4bd3-a52c-6f2dbb1f0993,304
9/7/2020,NBA,Jayson Tatum,d0cfa185-5f22-4145-a51f-4c4b1e018016,151
9/7/2020,NBA,Jayson Tatum,cddef9b0-17a1-4961-93a5-9512e7458727,362
9/7/2020,NBA,Jayson Tatum,cd7c676d-1961-44c0-8e2b-df09531cff4e,426
9/7/2020,NBA,Jayson Tatum,c5352821-89ff-43f6-a4a4-5f9ea201f3be,364.5
9/7/2020,NBA,Jayson Tatum,bcaa08c0-1c3c-442b-a5cd-6347c31e791e,458
9/7/2020,NBA,Jayson Tatum,b7b76d59-703c-4e99-8f9f-da89774ff59d,260.5
9/7/2020,NBA,Jayson Tatum,b316a486-9582-44b8-bd56-dabbe6dcee7c,100
9/7/2020,NBA,Jayson Tatum,ae61d00b-7a1c-4ac4-a054-26162d4a127b,92
9/7/2020,NBA,Jayson Tatum,ae036ff5-fd8f-448e-b78a-09547d9bd53d,444
9/7/2020,NBA,Jayson Tatum,90c1a185-7960-44a7-aa7c-9b2ffde6fa3e,273
9/7/2020,NBA,Jayson Tatum,89669a50-b47c-4c5d-8a05-350617c5f1e0,421.5
9/7/2020,NBA,Jayson Tatum,89669a50-b47c-4c5d-8a05-350617c5f1e0,226
9/7/2020,NBA,Jayson Tatum,8948337f-3acd-410f-b88f-68a2d23ca784,385.5
9/7/2020,NBA,Jayson Tatum,6a31ba4f-bc86-43b6-a532-24aea71daae6,441
9/7/2020,NBA,Jayson Tatum,5c8c0ed0-e4d6-4825-b8e6-e45f2979c574,453
9/7/2020,NBA,Jayson Tatum,5686dacb-406b-45b8-a95b-33d89689f84b,48
9/7/2020,NBA,Jayson Tatum,372f7364-9a9c-4cc7-8556-f09871af7d96,325.5
9/7/2020,NBA,Jayson Tatum,2b44232b-6a4e-4c85-bb5a-d45a5682d47e,427
9/7/2020,NBA,Jayson Tatum,18b954a9-00d1-4020-90cd-3cbbc04edd8d,18
9/7/2020,NBA,Jayson Tatum,1304d1b7-42dd-42df-ba63-5df887442314,49
9/7/2020,NBA,Jayson Tatum,0cc46c09-d74b-4942-8be5-d98f884fd6bc,364
9/7/2020,NBA,Jayson Tatum,068bc404-e448-4fd3-8091-bec7db24565c,259
9/7/2020,NFL,Ka'imi Fairbairn,caf4c8b0-a225-4a42-bbd2-9a34b17e3b47,461
9/7/2020,NBA,Kawhi Leonard,f3e0e2d3-87b2-4cac-ad38-9ae5ae04a55d,413
9/7/2020,NBA,Kawhi Leonard,ef58a067-55a6-43a5-95f9-fc00db60a3c4,204
9/7/2020,NBA,Kawhi Leonard,e3136327-ea58-4317-af83-86956ebdfb66,492
9/7/2020,NBA,Kawhi Leonard,c4d7d110-9d4e-4a44-99fd-c76abea39710,498
9/7/2020,NBA,Kawhi Leonard,c2024b95-d93a-4a87-a32b-48ff0dac6c0f,387.5
9/7/2020,NBA,Kawhi Leonard,a5cc1e0d-e8f5-4749-875d-5ac4b8c5ff49,50
9/7/2020,NBA,Kawhi Leonard,9e86eeab-cdbf-4ecb-9107-2e45bf44efca,42
9/7/2020,NBA,Kawhi Leonard,9d21e1e7-945b-43c7-beec-7768f61f4d84,400
9/7/2020,NBA,Kawhi Leonard,95e8574b-3364-49ea-8c0c-20fd7bc3a869,430
9/7/2020,NBA,Kawhi Leonard,90c1a185-7960-44a7-aa7c-9b2ffde6fa3e,290
9/7/2020,NBA,Kawhi Leonard,8e5aa2db-a49e-4cb2-9afc-445f0676b50f,54
9/7/2020,NBA,Kawhi Leonard,8323b62a-ce70-4596-8a77-7adc01d0bcbe,69
9/7/2020,NBA,Kawhi Leonard,82c54ffb-4202-4cc0-9e54-eab13356f307,276
9/7/2020,NBA,Kawhi Leonard,82c54ffb-4202-4cc0-9e54-eab13356f307,382
9/7/2020,NBA,Kawhi Leonard,81ea704f-5852-49c5-aa57-73358ec84432,464
9/7/2020,NBA,Kawhi Leonard,7cd2f90b-f611-40c7-8e5f-c752b37c6262,336
9/7/2020,NBA,Kawhi Leonard,738c01e1-4bb5-4336-987e-f0f822c6c181,462.5
9/7/2020,NBA,Kawhi Leonard,55da82f7-052b-482a-8cb7-15a7489c9a89,281
9/7/2020,NBA,Kawhi Leonard,53f4d52c-5270-4cb4-82fb-282b9e31e452,192
9/7/2020,NBA,Kawhi Leonard,4590acba-cbb1-425b-8a5e-1205755c6009,315
9/7/2020,NBA,Kawhi Leonard,36d91754-6276-46c1-925d-e5b3ab4597e6,22
9/7/2020,NBA,Kawhi Leonard,3215e4de-3538-4106-83c9-a6c7718a7437,456
9/7/2020,NBA,Kawhi Leonard,1bd23686-ece1-4c54-a7b1-5eb9edc4e0cf,465.5
9/7/2020,NBA,Kawhi Leonard,1a75e961-213d-4830-9e6f-04628f6870b2,27
9/7/2020,NBA,Kawhi Leonard,15da0da7-b34f-4bf9-8744-8a06d59d2378,258
9/7/2020,NBA,Kawhi Leonard,0cc46c09-d74b-4942-8be5-d98f884fd6bc,392.5
9/7/2020,NBA,Kawhi Leonard,07192eb3-5a0b-41fb-b309-16eb753adf15,353
9/7/2020,NBA,Kemba Walker,e6783167-318a-473c-a06d-38c4de19e0cb,255.5
9/7/2020,NBA,Kemba Walker,e65c80fd-d97a-44fd-b773-7497eeb8fa32,473.5
9/7/2020,NBA,Kemba Walker,d00bbfb2-1499-43a8-9ece-f27bd0686d0d,149
9/7/2020,NBA,Kemba Walker,cce4ee2d-c117-43c3-bba3-8b517948278a,251
9/7/2020,NBA,Kemba Walker,cc24ecc9-02ea-47cb-a3a9-bd57bb6220f3,351
9/7/2020,NBA,Kemba Walker,9fc42978-ccaa-4a6c-a4f9-1d0ada8ba31b,462
9/7/2020,NBA,Kemba Walker,9328e4f8-61ed-4306-ac35-0f9616e31544,362.5
9/7/2020,NBA,Kemba Walker,832c7826-ad4d-473a-8ab5-948b083336b9,496.5
9/7/2020,NBA,Kemba Walker,78eaa6df-0c81-4f77-aac2-592bdcbc76f3,312
9/7/2020,NBA,Kemba Walker,67279b86-191f-4602-bef5-77d1e2184964,482.5
9/7/2020,NBA,Kemba Walker,5c8c0ed0-e4d6-4825-b8e6-e45f2979c574,269
9/7/2020,NBA,Kemba Walker,399aa6d9-6a47-4a38-b1c4-10158257688b,479
9/7/2020,NBA,Kemba Walker,168825f4-330b-4b16-a58f-2008aa0dd99a,377
9/7/2020,NBA,Khris Middleton,295e5eb6-98d8-4ebc-a40c-037629876cf8,343
9/7/2020,NBA,Kyle Lowry,ffe65cf5-e5df-4d4e-9aaf-c8d212a539b6,414
9/7/2020,NBA,Kyle Lowry,ed294a07-56c2-46e9-b3c8-8db6750bb2d5,385
9/7/2020,NBA,Kyle Lowry,de025dc1-c0d8-42db-9d8a-2e421cbfa265,91
9/7/2020,NBA,Kyle Lowry,d2cdc93b-644e-473a-afd0-1c99d06a57a6,355.5
9/7/2020,NBA,Kyle Lowry,d0cfa185-5f22-4145-a51f-4c4b1e018016,450.5
9/7/2020,NBA,Kyle Lowry,c61a7584-e2ad-45c8-ad79-a781268b0c2a,208
9/7/2020,NBA,Kyle Lowry,a8332cfd-f14c-4d22-8f6f-4ee92607cc5e,307
9/7/2020,NBA,Kyle Lowry,a6bd9830-9a6b-4f83-a5cb-99dd3cc70d7a,475
9/7/2020,NBA,Kyle Lowry,999393b1-8e9d-4809-9a82-630bac9af18f,103
9/7/2020,NBA,Kyle Lowry,95d147bf-2935-4bb0-aed1-aa6ce8cb5c1b,345
9/7/2020,NBA,Kyle Lowry,94688c79-a22c-4516-8c52-3bcfa63ce675,339
9/7/2020,NBA,Kyle Lowry,90c1a185-7960-44a7-aa7c-9b2ffde6fa3e,367
9/7/2020,NBA,Kyle Lowry,832c7826-ad4d-473a-8ab5-948b083336b9,281
9/7/2020,NBA,Kyle Lowry,82c54ffb-4202-4cc0-9e54-eab13356f307,446
9/7/2020,NBA,Kyle Lowry,5648f0ee-b870-4050-ac11-b4be675d183b,328
9/7/2020,NBA,Kyle Lowry,41dc1eb8-38e5-4c8d-b51c-df23614a824c,336
9/7/2020,NBA,Kyle Lowry,372f7364-9a9c-4cc7-8556-f09871af7d96,343
9/7/2020,NBA,Kyle Lowry,1f06cc41-3346-492e-9b70-c25f3d9684c4,176
9/7/2020,NBA,Kyle Lowry,18b954a9-00d1-4020-90cd-3cbbc04edd8d,80
9/7/2020,NBA,Kyle Lowry,184aa3cf-dfef-48a5-a871-0ddea9f9b5a0,412.5
9/7/2020,NBA,Kyle Lowry,168825f4-330b-4b16-a58f-2008aa0dd99a,408
9/7/2020,NBA,Kyle Lowry,07192eb3-5a0b-41fb-b309-16eb753adf15,345
9/7/2020,NBA,Kyle Lowry,07192eb3-5a0b-41fb-b309-16eb753adf15,414
9/7/2020,NBA,Kyle Lowry,0262b7c6-ce9f-467c-b84c-e7d3b3a56379,484
9/7/2020,NBA,Marcus Morris,fd085f8d-ebbe-41cb-a8c0-381f0b4ba63c,370
